layer,head,mean_value,rank
21,2,0.38623046875,664
21,5,0.38623046875,665
0,19,0.386474609375,666
4,25,0.386474609375,667
8,27,0.386474609375,668
14,24,0.386474609375,669
18,21,0.386474609375,670
19,1,0.386474609375,671
24,11,0.386474609375,672
2,8,0.38671875,673
9,1,0.38671875,674
14,15,0.38671875,675
17,15,0.38671875,676
20,25,0.38671875,677
30,1,0.38671875,678
5,28,0.386962890625,679
10,11,0.386962890625,680
11,9,0.386962890625,681
16,22,0.386962890625,682
22,11,0.386962890625,683
29,19,0.386962890625,684
3,2,0.38720703125,685
8,30,0.38720703125,686
16,30,0.38720703125,687
17,0,0.38720703125,688
28,26,0.38720703125,689
29,29,0.38720703125,690
3,16,0.387451171875,691
4,17,0.387451171875,692
13,3,0.387451171875,693
25,11,0.387451171875,694
27,14,0.387451171875,695
27,24,0.387451171875,696
29,4,0.387451171875,697
0,24,0.3876953125,698
5,14,0.3876953125,699
9,2,0.3876953125,700
9,4,0.3876953125,701
9,7,0.3876953125,702
12,26,0.3876953125,703
14,5,0.3876953125,704
18,29,0.3876953125,705
22,18,0.3876953125,706
28,9,0.3876953125,707
10,17,0.387939453125,708
29,30,0.387939453125,709
1,12,0.38818359375,710
5,17,0.38818359375,711
13,12,0.38818359375,712
14,21,0.38818359375,713
15,18,0.38818359375,714
19,7,0.38818359375,715
4,7,0.388427734375,716
5,31,0.388671875,717
16,20,0.388671875,718
23,26,0.388671875,719
27,0,0.388671875,720
6,21,0.388916015625,721
8,7,0.388916015625,722
20,5,0.388916015625,723
21,24,0.38916015625,724
22,13,0.38916015625,725
11,21,0.389404296875,726
14,1,0.389404296875,727
25,28,0.389404296875,728
28,29,0.389404296875,729
9,19,0.3896484375,730
14,25,0.3896484375,731
18,16,0.3896484375,732
20,8,0.3896484375,733
11,2,0.389892578125,734
22,26,0.389892578125,735
5,13,0.39013671875,736
6,1,0.39013671875,737
8,29,0.39013671875,738
10,1,0.39013671875,739
4,11,0.390380859375,740
4,22,0.390380859375,741
7,12,0.390380859375,742
9,5,0.390380859375,743
9,15,0.390380859375,744
19,11,0.390380859375,745
22,1,0.390380859375,746
29,15,0.390380859375,747
12,8,0.390625,748
19,2,0.390625,749
19,15,0.390625,750
29,18,0.390625,751
8,14,0.390869140625,752
26,28,0.390869140625,753
30,0,0.390869140625,754
30,7,0.390869140625,755
4,31,0.39111328125,756
6,5,0.39111328125,757
7,8,0.39111328125,758
11,0,0.39111328125,759
20,21,0.39111328125,760
24,19,0.39111328125,761
1,1,0.391357421875,762
18,8,0.391357421875,763
24,0,0.391357421875,764
28,31,0.391357421875,765
3,9,0.3916015625,766
9,11,0.3916015625,767
13,23,0.3916015625,768
16,23,0.3916015625,769
20,19,0.3916015625,770
26,23,0.3916015625,771
6,14,0.391845703125,772
25,9,0.391845703125,773
4,3,0.39208984375,774
5,21,0.39208984375,775
6,12,0.39208984375,776
27,15,0.39208984375,777
7,5,0.392333984375,778
10,10,0.392333984375,779
12,12,0.392333984375,780
16,26,0.392333984375,781
18,31,0.392333984375,782
20,3,0.392333984375,783
28,5,0.392333984375,784
0,22,0.392578125,785
30,14,0.392578125,786
4,8,0.392822265625,787
15,27,0.392822265625,788
16,14,0.392822265625,789
5,5,0.39306640625,790
15,12,0.39306640625,791
21,21,0.39306640625,792
23,23,0.39306640625,793
28,2,0.39306640625,794
2,20,0.393310546875,795
10,5,0.393310546875,796
27,8,0.393310546875,797
14,11,0.3935546875,798
31,25,0.3935546875,799
0,15,0.393798828125,800
16,27,0.393798828125,801
24,8,0.393798828125,802
30,15,0.393798828125,803
7,6,0.39404296875,804
20,20,0.394287109375,805
15,6,0.39453125,806
17,1,0.39453125,807
4,20,0.39501953125,808
7,22,0.39501953125,809
19,26,0.39501953125,810
31,3,0.39501953125,811
28,16,0.395263671875,812
31,17,0.395263671875,813
3,13,0.3955078125,814
7,3,0.3955078125,815
25,17,0.3955078125,816
27,1,0.3955078125,817
29,27,0.3955078125,818
10,23,0.395751953125,819
13,6,0.395751953125,820
13,8,0.395751953125,821
5,15,0.39599609375,822
6,22,0.39599609375,823
10,7,0.39599609375,824
12,18,0.39599609375,825
5,20,0.396240234375,826
19,30,0.396240234375,827
1,23,0.396484375,828
6,3,0.396484375,829
27,12,0.396484375,830
16,13,0.396728515625,831
9,0,0.39697265625,832
19,23,0.39697265625,833
13,16,0.3974609375,834
25,8,0.397705078125,835
2,29,0.39794921875,836
19,20,0.39794921875,837
15,11,0.398193359375,838
16,3,0.398193359375,839
2,18,0.398681640625,840
4,0,0.398681640625,841
2,26,0.39892578125,842
8,17,0.39892578125,843
11,24,0.39892578125,844
17,11,0.39892578125,845
5,0,0.3994140625,846
11,7,0.3994140625,847
31,26,0.3994140625,848
31,29,0.3994140625,849
8,21,0.399658203125,850
28,4,0.399658203125,851
6,25,0.39990234375,852
8,28,0.39990234375,853
10,26,0.39990234375,854
1,13,0.400390625,855
8,24,0.400634765625,856
13,30,0.40087890625,857
1,8,0.401123046875,858
13,5,0.401123046875,859
14,29,0.401123046875,860
26,24,0.401123046875,861
28,17,0.401611328125,862
7,15,0.402099609375,863
16,28,0.402099609375,864
6,17,0.40234375,865
18,11,0.40234375,866
27,27,0.40234375,867
14,0,0.402587890625,868
5,16,0.40283203125,869
14,6,0.40283203125,870
0,12,0.4033203125,871
10,19,0.4033203125,872
21,27,0.403564453125,873
11,8,0.404052734375,874
22,15,0.404052734375,875
13,19,0.404296875,876
22,21,0.404296875,877
13,15,0.404541015625,878
19,31,0.404541015625,879
23,12,0.404541015625,880
28,23,0.404541015625,881
5,2,0.40478515625,882
15,30,0.40478515625,883
6,11,0.4052734375,884
9,30,0.4052734375,885
19,18,0.4052734375,886
17,21,0.405517578125,887
31,7,0.40576171875,888
8,0,0.406005859375,889
29,22,0.40625,890
1,10,0.406494140625,891
23,5,0.406494140625,892
12,0,0.40673828125,893
2,17,0.406982421875,894
18,30,0.40771484375,895
28,0,0.40771484375,896
31,31,0.407958984375,897
10,12,0.408203125,898
19,9,0.408203125,899
30,20,0.408203125,900
30,26,0.408203125,901
5,30,0.40869140625,902
6,7,0.40869140625,903
31,0,0.40869140625,904
26,1,0.4091796875,905
15,25,0.409423828125,906
27,11,0.409423828125,907
30,28,0.409423828125,908
1,16,0.40966796875,909
16,2,0.409912109375,910
17,22,0.410400390625,911
2,21,0.41064453125,912
22,6,0.41064453125,913
31,24,0.4111328125,914
23,1,0.411376953125,915
8,26,0.411865234375,916
20,31,0.411865234375,917
1,11,0.412109375,918
2,28,0.412109375,919
2,23,0.41259765625,920
10,25,0.41259765625,921
5,12,0.4130859375,922
8,1,0.4130859375,923
8,3,0.4130859375,924
0,10,0.413818359375,925
1,29,0.413818359375,926
12,4,0.413818359375,927
12,7,0.413818359375,928
0,17,0.4140625,929
12,28,0.4140625,930
31,20,0.4140625,931
5,6,0.41455078125,932
26,17,0.414794921875,933
17,31,0.4150390625,934
13,29,0.415283203125,935
20,6,0.415771484375,936
12,30,0.416015625,937
4,16,0.4169921875,938
0,13,0.417236328125,939
12,3,0.417236328125,940
20,7,0.417236328125,941
17,4,0.41748046875,942
17,25,0.41748046875,943
17,26,0.41748046875,944
15,17,0.417724609375,945
4,19,0.4189453125,946
9,24,0.419189453125,947
16,4,0.419189453125,948
14,31,0.419677734375,949
18,10,0.420166015625,950
24,12,0.420166015625,951
14,7,0.42041015625,952
14,30,0.42041015625,953
4,15,0.4208984375,954
13,1,0.4208984375,955
8,18,0.421142578125,956
17,29,0.421142578125,957
11,12,0.42138671875,958
8,31,0.421875,959
17,9,0.422119140625,960
24,6,0.42236328125,961
21,7,0.4228515625,962
1,25,0.423828125,963
6,24,0.423828125,964
18,7,0.423828125,965
19,21,0.42431640625,966
25,15,0.424560546875,967
13,25,0.4248046875,968
3,22,0.425048828125,969
31,2,0.42626953125,970
29,13,0.427001953125,971
30,31,0.42724609375,972
4,26,0.430419921875,973
18,5,0.43115234375,974
1,7,0.43212890625,975
27,23,0.43310546875,976
21,3,0.433837890625,977
30,2,0.4345703125,978
5,25,0.435791015625,979
0,25,0.437744140625,980
25,18,0.437744140625,981
21,16,0.438720703125,982
17,18,0.439697265625,983
26,4,0.44189453125,984
2,0,0.44287109375,985
31,1,0.443115234375,986
1,28,0.44482421875,987
15,2,0.4453125,988
31,8,0.44580078125,989
14,17,0.446044921875,990
3,26,0.44873046875,991
2,4,0.4521484375,992
6,31,0.4599609375,993
8,11,0.460205078125,994
28,14,0.46240234375,995
11,10,0.463134765625,996
29,9,0.463623046875,997
14,18,0.4677734375,998
21,10,0.46875,999
17,17,0.47021484375,1000
17,19,0.47119140625,1001
15,21,0.47216796875,1002
31,9,0.473876953125,1003
0,4,0.47900390625,1004
31,23,0.47900390625,1005
20,28,0.48388671875,1006
0,20,0.487548828125,1007
7,18,0.494384765625,1008
18,0,0.49609375,1009
3,15,0.49658203125,1010
31,13,0.49658203125,1011
31,4,0.498046875,1012
12,6,0.5126953125,1013
2,7,0.51904296875,1014
18,4,0.5244140625,1015
18,3,0.53955078125,1016
11,17,0.5556640625,1017
29,20,0.55908203125,1018
1,0,0.576171875,1019
2,3,0.595703125,1020
18,2,0.61376953125,1021
2,22,0.68896484375,1022
19,8,0.69873046875,1023
7,19,0.9072265625,1024
