model,head,condition,layer,step,mean_drift,mean_entropy
pythia-2.8b-deduped,27,ablated,resid_mid,31,0.198516845703125,3.0838990975171328
pythia-2.8b-deduped,27,ablated,resid_final,31,0.314483642578125,3.0838990975171328
pythia-2.8b-deduped,27,ablated,resid0,32,0.858062744140625,2.452506599482149
pythia-2.8b-deduped,27,ablated,resid_mid,32,0.203826904296875,2.452506599482149
pythia-2.8b-deduped,27,ablated,resid_final,32,0.455230712890625,2.452506599482149
pythia-2.8b-deduped,27,ablated,resid0,33,0.7982177734375,2.916862288489938
pythia-2.8b-deduped,27,ablated,resid_mid,33,0.17376708984375,2.916862288489938
pythia-2.8b-deduped,27,ablated,resid_final,33,0.365203857421875,2.916862288489938
pythia-2.8b-deduped,27,ablated,resid0,34,0.8651123046875,3.3780525708571076
pythia-2.8b-deduped,27,ablated,resid_mid,34,0.19293212890625,3.3780525708571076
pythia-2.8b-deduped,27,ablated,resid_final,34,0.34747314453125,3.3780525708571076
pythia-2.8b-deduped,27,ablated,resid0,35,0.931304931640625,2.795019842684269
pythia-2.8b-deduped,27,ablated,resid_mid,35,0.222076416015625,2.795019842684269
pythia-2.8b-deduped,27,ablated,resid_final,35,0.382415771484375,2.795019842684269
pythia-2.8b-deduped,27,ablated,resid0,36,0.862640380859375,2.3745981818065047
pythia-2.8b-deduped,27,ablated,resid_mid,36,0.223236083984375,2.3745981818065047
pythia-2.8b-deduped,27,ablated,resid_final,36,0.343048095703125,2.3745981818065047
pythia-2.8b-deduped,27,ablated,resid0,37,0.833160400390625,2.188586601987481
pythia-2.8b-deduped,27,ablated,resid_mid,37,0.22418212890625,2.188586601987481
pythia-2.8b-deduped,27,ablated,resid_final,37,0.384307861328125,2.188586601987481
pythia-2.8b-deduped,27,ablated,resid0,38,0.774566650390625,2.7716441554948688
pythia-2.8b-deduped,27,ablated,resid_mid,38,0.213653564453125,2.7716441554948688
pythia-2.8b-deduped,27,ablated,resid_final,38,0.3572998046875,2.7716441554948688
pythia-2.8b-deduped,27,ablated,resid0,39,0.778076171875,1.8595007183030248
pythia-2.8b-deduped,27,ablated,resid_mid,39,0.227386474609375,1.8595007183030248
pythia-2.8b-deduped,27,ablated,resid_final,39,0.38861083984375,1.8595007183030248
pythia-2.8b-deduped,27,ablated,resid0,40,0.8671875,2.697519807610661
pythia-2.8b-deduped,27,ablated,resid_mid,40,0.229949951171875,2.697519807610661
pythia-2.8b-deduped,27,ablated,resid_final,40,0.4595947265625,2.697519807610661
pythia-2.8b-deduped,27,ablated,resid0,41,0.9432373046875,2.3916620237287134
pythia-2.8b-deduped,27,ablated,resid_mid,41,0.2279052734375,2.3916620237287134
pythia-2.8b-deduped,27,ablated,resid_final,41,0.44403076171875,2.3916620237287134
pythia-2.8b-deduped,27,ablated,resid0,42,0.915618896484375,2.313559229951352
pythia-2.8b-deduped,27,ablated,resid_mid,42,0.215362548828125,2.313559229951352
pythia-2.8b-deduped,27,ablated,resid_final,42,0.36932373046875,2.313559229951352
pythia-2.8b-deduped,27,ablated,resid0,43,0.92034912109375,2.6604723160271533
pythia-2.8b-deduped,27,ablated,resid_mid,43,0.21514892578125,2.6604723160271533
pythia-2.8b-deduped,27,ablated,resid_final,43,0.361602783203125,2.6604723160271533
pythia-2.8b-deduped,27,ablated,resid0,44,0.86627197265625,2.2299327850341797
pythia-2.8b-deduped,27,ablated,resid_mid,44,0.197998046875,2.2299327850341797
pythia-2.8b-deduped,27,ablated,resid_final,44,0.340606689453125,2.2299327850341797
pythia-2.8b-deduped,27,ablated,resid0,45,0.81146240234375,2.5037678885273635
pythia-2.8b-deduped,27,ablated,resid_mid,45,0.2191162109375,2.5037678885273635
pythia-2.8b-deduped,27,ablated,resid_final,45,0.48333740234375,2.5037678885273635
pythia-2.8b-deduped,27,ablated,resid0,46,0.80523681640625,2.009156859945506
pythia-2.8b-deduped,27,ablated,resid_mid,46,0.239990234375,2.009156859945506
pythia-2.8b-deduped,27,ablated,resid_final,46,0.42401123046875,2.009156859945506
pythia-2.8b-deduped,27,ablated,logits,47,,1.8024036851711571
pythia-2.8b-deduped,31,ablated,resid0,0,0.926361083984375,3.6224093437194824
pythia-2.8b-deduped,31,ablated,resid_mid,0,0.22528076171875,3.6224093437194824
pythia-2.8b-deduped,31,ablated,resid_final,0,0.3487548828125,3.6224093437194824
pythia-2.8b-deduped,31,ablated,resid0,1,0.755340576171875,3.65917956084013
pythia-2.8b-deduped,31,ablated,resid_mid,1,0.20721435546875,3.65917956084013
pythia-2.8b-deduped,31,ablated,resid_final,1,0.379150390625,3.65917956084013
pythia-2.8b-deduped,31,ablated,resid0,2,0.699737548828125,3.8574143201112747
pythia-2.8b-deduped,31,ablated,resid_mid,2,0.18548583984375,3.8574143201112747
pythia-2.8b-deduped,31,ablated,resid_final,2,0.2528076171875,3.8574143201112747
pythia-2.8b-deduped,31,ablated,resid0,3,0.8426513671875,4.209828295279294
pythia-2.8b-deduped,31,ablated,resid_mid,3,0.205596923828125,4.209828295279294
pythia-2.8b-deduped,31,ablated,resid_final,3,0.45074462890625,4.209828295279294
pythia-2.8b-deduped,31,ablated,resid0,4,0.846588134765625,4.013156600296497
pythia-2.8b-deduped,31,ablated,resid_mid,4,0.20648193359375,4.013156600296497
pythia-2.8b-deduped,31,ablated,resid_final,4,0.310028076171875,4.013156600296497
pythia-2.8b-deduped,31,ablated,resid0,5,0.844451904296875,3.452172734600026
pythia-2.8b-deduped,31,ablated,resid_mid,5,0.221649169921875,3.452172734600026
pythia-2.8b-deduped,31,ablated,resid_final,5,0.342987060546875,3.452172734600026
pythia-2.8b-deduped,31,ablated,resid0,6,0.794036865234375,3.2022278557496975
pythia-2.8b-deduped,31,ablated,resid_mid,6,0.21331787109375,3.2022278557496975
pythia-2.8b-deduped,31,ablated,resid_final,6,0.42486572265625,3.2022278557496975
pythia-2.8b-deduped,31,ablated,resid0,7,0.786773681640625,3.620660461485386
pythia-2.8b-deduped,31,ablated,resid_mid,7,0.209930419921875,3.620660461485386
pythia-2.8b-deduped,31,ablated,resid_final,7,0.36785888671875,3.620660461485386
pythia-2.8b-deduped,31,ablated,resid0,8,0.8040771484375,2.9331970519851893
pythia-2.8b-deduped,31,ablated,resid_mid,8,0.23590087890625,2.9331970519851893
pythia-2.8b-deduped,31,ablated,resid_final,8,0.360382080078125,2.9331970519851893
pythia-2.8b-deduped,31,ablated,resid0,9,0.89105224609375,2.838373022059386
pythia-2.8b-deduped,31,ablated,resid_mid,9,0.2232666015625,2.838373022059386
pythia-2.8b-deduped,31,ablated,resid_final,9,0.367462158203125,2.838373022059386
pythia-2.8b-deduped,31,ablated,resid0,10,0.8482666015625,2.9338009169323414
pythia-2.8b-deduped,31,ablated,resid_mid,10,0.238861083984375,2.9338009169323414
pythia-2.8b-deduped,31,ablated,resid_final,10,0.421417236328125,2.9338009169323414
pythia-2.8b-deduped,31,ablated,resid0,11,0.93768310546875,3.083273562369868
pythia-2.8b-deduped,31,ablated,resid_mid,11,0.2391357421875,3.083273562369868
pythia-2.8b-deduped,31,ablated,resid_final,11,0.453948974609375,3.083273562369868
pythia-2.8b-deduped,31,ablated,resid0,12,0.88250732421875,2.426602675463073
pythia-2.8b-deduped,31,ablated,resid_mid,12,0.216217041015625,2.426602675463073
pythia-2.8b-deduped,31,ablated,resid_final,12,0.294036865234375,2.426602675463073
pythia-2.8b-deduped,31,ablated,resid0,13,0.812347412109375,2.570532322395593
pythia-2.8b-deduped,31,ablated,resid_mid,13,0.20294189453125,2.570532322395593
pythia-2.8b-deduped,31,ablated,resid_final,13,0.32275390625,2.570532322395593
pythia-2.8b-deduped,31,ablated,resid0,14,0.916015625,2.5848774968180805
pythia-2.8b-deduped,31,ablated,resid_mid,14,0.2298583984375,2.5848774968180805
pythia-2.8b-deduped,31,ablated,resid_final,14,0.328094482421875,2.5848774968180805
pythia-2.8b-deduped,31,ablated,resid0,15,0.84613037109375,2.236234919866547
pythia-2.8b-deduped,31,ablated,resid_mid,15,0.241241455078125,2.236234919866547
pythia-2.8b-deduped,31,ablated,resid_final,15,0.400146484375,2.236234919866547
pythia-2.8b-deduped,31,ablated,resid0,16,0.819976806640625,2.4289837144315243
pythia-2.8b-deduped,31,ablated,resid_mid,16,0.196990966796875,2.4289837144315243
pythia-2.8b-deduped,31,ablated,resid_final,16,0.3653564453125,2.4289837144315243
pythia-2.8b-deduped,31,ablated,resid0,17,0.906494140625,2.6905954089015722
pythia-2.8b-deduped,31,ablated,resid_mid,17,0.204345703125,2.6905954089015722
pythia-2.8b-deduped,31,ablated,resid_final,17,0.372955322265625,2.6905954089015722
pythia-2.8b-deduped,31,ablated,resid0,18,0.81915283203125,2.759649362647906
pythia-2.8b-deduped,31,ablated,resid_mid,18,0.207244873046875,2.759649362647906
pythia-2.8b-deduped,31,ablated,resid_final,18,0.38037109375,2.759649362647906
pythia-2.8b-deduped,31,ablated,resid0,19,0.795501708984375,2.6446208781562746
pythia-2.8b-deduped,31,ablated,resid_mid,19,0.21868896484375,2.6446208781562746
pythia-2.8b-deduped,31,ablated,resid_final,19,0.359619140625,2.6446208781562746
pythia-2.8b-deduped,31,ablated,resid0,20,0.78680419921875,2.445107699750224
pythia-2.8b-deduped,31,ablated,resid_mid,20,0.231109619140625,2.445107699750224
pythia-2.8b-deduped,31,ablated,resid_final,20,0.3985595703125,2.445107699750224
pythia-2.8b-deduped,31,ablated,resid0,21,0.865692138671875,2.539855754817836
pythia-2.8b-deduped,31,ablated,resid_mid,21,0.2152099609375,2.539855754817836
pythia-2.8b-deduped,31,ablated,resid_final,21,0.451812744140625,2.539855754817836
pythia-2.8b-deduped,31,ablated,resid0,22,0.9407958984375,2.5072263553738594
pythia-2.8b-deduped,31,ablated,resid_mid,22,0.234222412109375,2.5072263553738594
pythia-2.8b-deduped,31,ablated,resid_final,22,0.448974609375,2.5072263553738594
pythia-2.8b-deduped,31,ablated,resid0,23,0.82281494140625,1.8131829388439655
pythia-2.8b-deduped,31,ablated,resid_mid,23,0.2034912109375,1.8131829388439655
pythia-2.8b-deduped,31,ablated,resid_final,23,0.287445068359375,1.8131829388439655
pythia-2.8b-deduped,31,ablated,resid0,24,0.86224365234375,2.901145444717258
pythia-2.8b-deduped,31,ablated,resid_mid,24,0.23089599609375,2.901145444717258
pythia-2.8b-deduped,31,ablated,resid_final,24,0.412384033203125,2.901145444717258
pythia-2.8b-deduped,31,ablated,resid0,25,0.9217529296875,2.8845132804490277
pythia-2.8b-deduped,31,ablated,resid_mid,25,0.2391357421875,2.8845132804490277
pythia-2.8b-deduped,31,ablated,resid_final,25,0.43316650390625,2.8845132804490277
pythia-2.8b-deduped,31,ablated,resid0,26,0.903411865234375,2.440476937452331
pythia-2.8b-deduped,31,ablated,resid_mid,26,0.234130859375,2.440476937452331
pythia-2.8b-deduped,31,ablated,resid_final,26,0.39898681640625,2.440476937452331
pythia-2.8b-deduped,31,ablated,resid0,27,0.829681396484375,1.9797396602807567
pythia-2.8b-deduped,31,ablated,resid_mid,27,0.2252197265625,1.9797396602807567
pythia-2.8b-deduped,31,ablated,resid_final,27,0.33978271484375,1.9797396602807567
pythia-2.8b-deduped,31,ablated,resid0,28,0.90484619140625,2.340365933254361
pythia-2.8b-deduped,31,ablated,resid_mid,28,0.22601318359375,2.340365933254361
pythia-2.8b-deduped,31,ablated,resid_final,28,0.455780029296875,2.340365933254361
pythia-2.8b-deduped,31,ablated,resid0,29,0.815765380859375,1.7722818487673067
pythia-2.8b-deduped,31,ablated,resid_mid,29,0.228790283203125,1.7722818487673067
pythia-2.8b-deduped,31,ablated,resid_final,29,0.367431640625,1.7722818487673067
pythia-2.8b-deduped,31,ablated,resid0,30,0.896636962890625,2.313969695707783
pythia-2.8b-deduped,31,ablated,resid_mid,30,0.234771728515625,2.313969695707783
pythia-2.8b-deduped,31,ablated,resid_final,30,0.5189208984375,2.313969695707783
pythia-2.8b-deduped,31,ablated,resid0,31,0.856903076171875,2.5969333653338253
pythia-2.8b-deduped,31,ablated,resid_mid,31,0.21051025390625,2.5969333653338253
pythia-2.8b-deduped,31,ablated,resid_final,31,0.37493896484375,2.5969333653338253
pythia-2.8b-deduped,31,ablated,resid0,32,0.72332763671875,2.8923115766374394
pythia-2.8b-deduped,31,ablated,resid_mid,32,0.19659423828125,2.8923115766374394
pythia-2.8b-deduped,31,ablated,resid_final,32,0.342803955078125,2.8923115766374394
pythia-2.8b-deduped,31,ablated,resid0,33,0.900909423828125,3.421422660467215
pythia-2.8b-deduped,31,ablated,resid_mid,33,0.231292724609375,3.421422660467215
pythia-2.8b-deduped,31,ablated,resid_final,33,0.46746826171875,3.421422660467215
pythia-2.8b-deduped,31,ablated,resid0,34,0.86077880859375,1.9299015840515494
pythia-2.8b-deduped,31,ablated,resid_mid,34,0.206451416015625,1.9299015840515494
pythia-2.8b-deduped,31,ablated,resid_final,34,0.373809814453125,1.9299015840515494
pythia-2.8b-deduped,31,ablated,resid0,35,0.902740478515625,3.3347129519097507
pythia-2.8b-deduped,31,ablated,resid_mid,35,0.219512939453125,3.3347129519097507
pythia-2.8b-deduped,31,ablated,resid_final,35,0.449371337890625,3.3347129519097507
pythia-2.8b-deduped,31,ablated,resid0,36,0.923980712890625,2.032335747324396
pythia-2.8b-deduped,31,ablated,resid_mid,36,0.23431396484375,2.032335747324396
pythia-2.8b-deduped,31,ablated,resid_final,36,0.390960693359375,2.032335747324396
pythia-2.8b-deduped,31,ablated,resid0,37,0.834381103515625,2.3658675458282232
pythia-2.8b-deduped,31,ablated,resid_mid,37,0.20697021484375,2.3658675458282232
pythia-2.8b-deduped,31,ablated,resid_final,37,0.411773681640625,2.3658675458282232
pythia-2.8b-deduped,31,ablated,resid0,38,0.76300048828125,2.514128231734503
pythia-2.8b-deduped,31,ablated,resid_mid,38,0.214813232421875,2.514128231734503
pythia-2.8b-deduped,31,ablated,resid_final,38,0.435882568359375,2.514128231734503
pythia-2.8b-deduped,31,ablated,resid0,39,0.92864990234375,2.1529365269161644
pythia-2.8b-deduped,31,ablated,resid_mid,39,0.227142333984375,2.1529365269161644
pythia-2.8b-deduped,31,ablated,resid_final,39,0.467010498046875,2.1529365269161644
pythia-2.8b-deduped,31,ablated,resid0,40,0.87322998046875,1.8073708055308089
pythia-2.8b-deduped,31,ablated,resid_mid,40,0.2188720703125,1.8073708055308089
pythia-2.8b-deduped,31,ablated,resid_final,40,0.38177490234375,1.8073708055308089
pythia-2.8b-deduped,31,ablated,resid0,41,0.93853759765625,2.6463138918043114
pythia-2.8b-deduped,31,ablated,resid_mid,41,0.216033935546875,2.6463138918043114
pythia-2.8b-deduped,31,ablated,resid_final,41,0.3275146484375,2.6463138918043114
pythia-2.8b-deduped,31,ablated,resid0,42,0.846923828125,2.4684325960697606
pythia-2.8b-deduped,31,ablated,resid_mid,42,0.197601318359375,2.4684325960697606
pythia-2.8b-deduped,31,ablated,resid_final,42,0.3699951171875,2.4684325960697606
pythia-2.8b-deduped,31,ablated,resid0,43,0.879241943359375,2.319564711302519
pythia-2.8b-deduped,31,ablated,resid_mid,43,0.227081298828125,2.319564711302519
pythia-2.8b-deduped,31,ablated,resid_final,43,0.347320556640625,2.319564711302519
pythia-2.8b-deduped,31,ablated,resid0,44,0.90753173828125,2.0187044877602602
pythia-2.8b-deduped,31,ablated,resid_mid,44,0.223175048828125,2.0187044877602602
pythia-2.8b-deduped,31,ablated,resid_final,44,0.392547607421875,2.0187044877602602
pythia-2.8b-deduped,31,ablated,resid0,45,0.827850341796875,1.98506936756894
pythia-2.8b-deduped,31,ablated,resid_mid,45,0.2158203125,1.98506936756894
pythia-2.8b-deduped,31,ablated,resid_final,45,0.437744140625,1.98506936756894
pythia-2.8b-deduped,31,ablated,resid0,46,0.78045654296875,2.239918624283746
pythia-2.8b-deduped,31,ablated,resid_mid,46,0.23089599609375,2.239918624283746
pythia-2.8b-deduped,31,ablated,resid_final,46,0.41851806640625,2.239918624283746
pythia-2.8b-deduped,31,ablated,logits,47,,1.613839440018637
pythia-2.8b-deduped,0,ablated,resid0,0,0.92462158203125,3.612924963235855
pythia-2.8b-deduped,0,ablated,resid_mid,0,0.246734619140625,3.612924963235855
pythia-2.8b-deduped,0,ablated,resid_final,0,0.40887451171875,3.612924963235855
pythia-2.8b-deduped,0,ablated,resid0,1,0.7928466796875,3.5084579959511757
pythia-2.8b-deduped,0,ablated,resid_mid,1,0.247589111328125,3.5084579959511757
pythia-2.8b-deduped,0,ablated,resid_final,1,0.47216796875,3.5084579959511757
pythia-2.8b-deduped,0,ablated,resid0,2,0.6580810546875,3.5931974798440933
pythia-2.8b-deduped,0,ablated,resid_mid,2,0.2001953125,3.5931974798440933
pythia-2.8b-deduped,0,ablated,resid_final,2,0.242462158203125,3.5931974798440933
pythia-2.8b-deduped,0,ablated,resid0,3,0.84539794921875,4.28235056437552
pythia-2.8b-deduped,0,ablated,resid_mid,3,0.22344970703125,4.28235056437552
pythia-2.8b-deduped,0,ablated,resid_final,3,0.51934814453125,4.28235056437552
pythia-2.8b-deduped,0,ablated,resid0,4,0.875579833984375,4.426316142082214
pythia-2.8b-deduped,0,ablated,resid_mid,4,0.221588134765625,4.426316142082214
pythia-2.8b-deduped,0,ablated,resid_final,4,0.35009765625,4.426316142082214
pythia-2.8b-deduped,0,ablated,resid0,5,0.9610595703125,3.355244590784423
pythia-2.8b-deduped,0,ablated,resid_mid,5,0.2392578125,3.355244590784423
pythia-2.8b-deduped,0,ablated,resid_final,5,0.407379150390625,3.355244590784423
pythia-2.8b-deduped,0,ablated,resid0,6,0.921661376953125,3.520693232305348
pythia-2.8b-deduped,0,ablated,resid_mid,6,0.203033447265625,3.520693232305348
pythia-2.8b-deduped,0,ablated,resid_final,6,0.308837890625,3.520693232305348
pythia-2.8b-deduped,0,ablated,resid0,7,0.915618896484375,3.5458834767341614
pythia-2.8b-deduped,0,ablated,resid_mid,7,0.2095947265625,3.5458834767341614
pythia-2.8b-deduped,0,ablated,resid_final,7,0.2952880859375,3.5458834767341614
pythia-2.8b-deduped,0,ablated,resid0,8,0.79718017578125,2.906887762248516
pythia-2.8b-deduped,0,ablated,resid_mid,8,0.21209716796875,2.906887762248516
pythia-2.8b-deduped,0,ablated,resid_final,8,0.316558837890625,2.906887762248516
pythia-2.8b-deduped,0,ablated,resid0,9,0.80731201171875,3.2868537567555904
pythia-2.8b-deduped,0,ablated,resid_mid,9,0.199951171875,3.2868537567555904
pythia-2.8b-deduped,0,ablated,resid_final,9,0.417816162109375,3.2868537567555904
pythia-2.8b-deduped,0,ablated,resid0,10,0.818817138671875,2.941376209259033
pythia-2.8b-deduped,0,ablated,resid_mid,10,0.213104248046875,2.941376209259033
pythia-2.8b-deduped,0,ablated,resid_final,10,0.35150146484375,2.941376209259033
pythia-2.8b-deduped,0,ablated,resid0,11,0.8731689453125,3.2780928276479244
pythia-2.8b-deduped,0,ablated,resid_mid,11,0.217559814453125,3.2780928276479244
pythia-2.8b-deduped,0,ablated,resid_final,11,0.415985107421875,3.2780928276479244
pythia-2.8b-deduped,0,ablated,resid0,12,0.861541748046875,3.241662001237273
pythia-2.8b-deduped,0,ablated,resid_mid,12,0.2440185546875,3.241662001237273
pythia-2.8b-deduped,0,ablated,resid_final,12,0.34375,3.241662001237273
pythia-2.8b-deduped,0,ablated,resid0,13,0.800933837890625,2.2305119349621236
pythia-2.8b-deduped,0,ablated,resid_mid,13,0.242218017578125,2.2305119349621236
pythia-2.8b-deduped,0,ablated,resid_final,13,0.46044921875,2.2305119349621236
pythia-2.8b-deduped,0,ablated,resid0,14,0.88323974609375,2.8047328180400655
pythia-2.8b-deduped,0,ablated,resid_mid,14,0.2503662109375,2.8047328180400655
pythia-2.8b-deduped,0,ablated,resid_final,14,0.559722900390625,2.8047328180400655
pythia-2.8b-deduped,0,ablated,resid0,15,0.823486328125,2.3624548681546003
pythia-2.8b-deduped,0,ablated,resid_mid,15,0.2254638671875,2.3624548681546003
pythia-2.8b-deduped,0,ablated,resid_final,15,0.363037109375,2.3624548681546003
pythia-2.8b-deduped,0,ablated,resid0,16,0.895355224609375,3.0769953364506364
pythia-2.8b-deduped,0,ablated,resid_mid,16,0.231597900390625,3.0769953364506364
pythia-2.8b-deduped,0,ablated,resid_final,16,0.41973876953125,3.0769953364506364
pythia-2.8b-deduped,0,ablated,resid0,17,0.804412841796875,2.0117344653699547
pythia-2.8b-deduped,0,ablated,resid_mid,17,0.23870849609375,2.0117344653699547
pythia-2.8b-deduped,0,ablated,resid_final,17,0.37725830078125,2.0117344653699547
pythia-2.8b-deduped,0,ablated,resid0,18,0.81146240234375,2.5580611999321263
pythia-2.8b-deduped,0,ablated,resid_mid,18,0.212890625,2.5580611999321263
pythia-2.8b-deduped,0,ablated,resid_final,18,0.4254150390625,2.5580611999321263
pythia-2.8b-deduped,0,ablated,resid0,19,0.746490478515625,2.845304717284307
pythia-2.8b-deduped,0,ablated,resid_mid,19,0.199066162109375,2.845304717284307
pythia-2.8b-deduped,0,ablated,resid_final,19,0.37371826171875,2.845304717284307
pythia-2.8b-deduped,0,ablated,resid0,20,0.902862548828125,2.316532607190311
pythia-2.8b-deduped,0,ablated,resid_mid,20,0.211395263671875,2.316532607190311
pythia-2.8b-deduped,0,ablated,resid_final,20,0.471038818359375,2.316532607190311
pythia-2.8b-deduped,0,ablated,resid0,21,0.908660888671875,2.9165199119597673
pythia-2.8b-deduped,0,ablated,resid_mid,21,0.22503662109375,2.9165199119597673
pythia-2.8b-deduped,0,ablated,resid_final,21,0.318023681640625,2.9165199119597673
pythia-2.8b-deduped,0,ablated,resid0,22,0.896881103515625,2.217571766115725
pythia-2.8b-deduped,0,ablated,resid_mid,22,0.2213134765625,2.217571766115725
pythia-2.8b-deduped,0,ablated,resid_final,22,0.36639404296875,2.217571766115725
pythia-2.8b-deduped,0,ablated,resid0,23,0.89385986328125,2.5333407225843985
pythia-2.8b-deduped,0,ablated,resid_mid,23,0.22515869140625,2.5333407225843985
pythia-2.8b-deduped,0,ablated,resid_final,23,0.346099853515625,2.5333407225843985
pythia-2.8b-deduped,0,ablated,resid0,24,0.840087890625,2.4146411828696728
pythia-2.8b-deduped,0,ablated,resid_mid,24,0.197113037109375,2.4146411828696728
pythia-2.8b-deduped,0,ablated,resid_final,24,0.290618896484375,2.4146411828696728
pythia-2.8b-deduped,0,ablated,resid0,25,0.927032470703125,2.9245421367231756
pythia-2.8b-deduped,0,ablated,resid_mid,25,0.221466064453125,2.9245421367231756
pythia-2.8b-deduped,0,ablated,resid_final,25,0.41943359375,2.9245421367231756
pythia-2.8b-deduped,0,ablated,resid0,26,0.821044921875,2.0674833208322525
pythia-2.8b-deduped,0,ablated,resid_mid,26,0.191558837890625,2.0674833208322525
pythia-2.8b-deduped,0,ablated,resid_final,26,0.267791748046875,2.0674833208322525
pythia-2.8b-deduped,0,ablated,resid0,27,0.80694580078125,3.2663064301013947
pythia-2.8b-deduped,0,ablated,resid_mid,27,0.18389892578125,3.2663064301013947
pythia-2.8b-deduped,0,ablated,resid_final,27,0.38714599609375,3.2663064301013947
pythia-2.8b-deduped,0,ablated,resid0,28,0.84619140625,2.391038589179516
pythia-2.8b-deduped,0,ablated,resid_mid,28,0.189300537109375,2.391038589179516
pythia-2.8b-deduped,0,ablated,resid_final,28,0.30523681640625,2.391038589179516
pythia-2.8b-deduped,0,ablated,resid0,29,0.89508056640625,3.189600834622979
pythia-2.8b-deduped,0,ablated,resid_mid,29,0.214996337890625,3.189600834622979
pythia-2.8b-deduped,0,ablated,resid_final,29,0.427947998046875,3.189600834622979
pythia-2.8b-deduped,0,ablated,resid0,30,0.901214599609375,2.7059393916279078
pythia-2.8b-deduped,0,ablated,resid_mid,30,0.232574462890625,2.7059393916279078
pythia-2.8b-deduped,0,ablated,resid_final,30,0.33831787109375,2.7059393916279078
pythia-2.8b-deduped,0,ablated,resid0,31,0.851043701171875,1.9981853142380714
pythia-2.8b-deduped,0,ablated,resid_mid,31,0.2017822265625,1.9981853142380714
pythia-2.8b-deduped,0,ablated,resid_final,31,0.314453125,1.9981853142380714
pythia-2.8b-deduped,0,ablated,resid0,32,0.84552001953125,2.6703178769676015
pythia-2.8b-deduped,0,ablated,resid_mid,32,0.206512451171875,2.6703178769676015
pythia-2.8b-deduped,0,ablated,resid_final,32,0.446685791015625,2.6703178769676015
pythia-2.8b-deduped,0,ablated,resid0,33,0.885711669921875,2.8158721479121596
pythia-2.8b-deduped,0,ablated,resid_mid,33,0.2103271484375,2.8158721479121596
pythia-2.8b-deduped,0,ablated,resid_final,33,0.33477783203125,2.8158721479121596
pythia-2.8b-deduped,0,ablated,resid0,34,0.8387451171875,2.0630763094086433
pythia-2.8b-deduped,0,ablated,resid_mid,34,0.218048095703125,2.0630763094086433
pythia-2.8b-deduped,0,ablated,resid_final,34,0.3511962890625,2.0630763094086433
pythia-2.8b-deduped,0,ablated,resid0,35,0.871978759765625,2.4152120035141706
pythia-2.8b-deduped,0,ablated,resid_mid,35,0.215362548828125,2.4152120035141706
pythia-2.8b-deduped,0,ablated,resid_final,35,0.441009521484375,2.4152120035141706
pythia-2.8b-deduped,0,ablated,resid0,36,0.86517333984375,2.1600431837141514
pythia-2.8b-deduped,0,ablated,resid_mid,36,0.197845458984375,2.1600431837141514
pythia-2.8b-deduped,0,ablated,resid_final,36,0.403289794921875,2.1600431837141514
pythia-2.8b-deduped,0,ablated,resid0,37,0.878814697265625,1.9539753212593496
pythia-2.8b-deduped,0,ablated,resid_mid,37,0.213775634765625,1.9539753212593496
pythia-2.8b-deduped,0,ablated,resid_final,37,0.340087890625,1.9539753212593496
pythia-2.8b-deduped,0,ablated,resid0,38,0.799041748046875,2.1538082238985226
pythia-2.8b-deduped,0,ablated,resid_mid,38,0.2178955078125,2.1538082238985226
pythia-2.8b-deduped,0,ablated,resid_final,38,0.35931396484375,2.1538082238985226
pythia-2.8b-deduped,0,ablated,resid0,39,0.889068603515625,2.6379365677712485
pythia-2.8b-deduped,0,ablated,resid_mid,39,0.24237060546875,2.6379365677712485
pythia-2.8b-deduped,0,ablated,resid_final,39,0.478515625,2.6379365677712485
pythia-2.8b-deduped,0,ablated,resid0,40,0.838104248046875,1.5976326601812616
pythia-2.8b-deduped,0,ablated,resid_mid,40,0.258026123046875,1.5976326601812616
pythia-2.8b-deduped,0,ablated,resid_final,40,0.41021728515625,1.5976326601812616
pythia-2.8b-deduped,0,ablated,resid0,41,0.816162109375,1.1329508038179483
pythia-2.8b-deduped,0,ablated,resid_mid,41,0.277374267578125,1.1329508038179483
pythia-2.8b-deduped,0,ablated,resid_final,41,0.440673828125,1.1329508038179483
pythia-2.8b-deduped,0,ablated,resid0,42,0.90924072265625,2.219788634974975
pythia-2.8b-deduped,0,ablated,resid_mid,42,0.263580322265625,2.219788634974975
pythia-2.8b-deduped,0,ablated,resid_final,42,0.455078125,2.219788634974975
pythia-2.8b-deduped,0,ablated,resid0,43,0.904266357421875,2.319368823838886
pythia-2.8b-deduped,0,ablated,resid_mid,43,0.249847412109375,2.319368823838886
pythia-2.8b-deduped,0,ablated,resid_final,43,0.4287109375,2.319368823838886
pythia-2.8b-deduped,0,ablated,resid0,44,0.8607177734375,1.4238411567930598
pythia-2.8b-deduped,0,ablated,resid_mid,44,0.254425048828125,1.4238411567930598
pythia-2.8b-deduped,0,ablated,resid_final,44,0.388031005859375,1.4238411567930598
pythia-2.8b-deduped,0,ablated,resid0,45,0.860321044921875,1.570353003917262
pythia-2.8b-deduped,0,ablated,resid_mid,45,0.251373291015625,1.570353003917262
pythia-2.8b-deduped,0,ablated,resid_final,45,0.4481201171875,1.570353003917262
pythia-2.8b-deduped,0,ablated,resid0,46,0.7884521484375,2.099318665685132
